[植]ヒース,"heath, heather (plant)",
倫理学,"ethical;ethically;ethic, ethics, morals",
[文]原義,etymon,
[劇]笑劇,farce,
支部,"filial;affiliate, affiliation, branch, affiliated body",
国庫,"fiscal;exchequer, state treasury",
[神]復讐の女神,"fury, goddess of vengeance",
[神]地の精,"gnomish;brownie, gnome, goblin",
グログ(酒),grog,
砂利,"gravelly, gritty;gravel, grit",
ジン(酒),gin (drink),
[動]ヒドラ,hydra;Hydra,
[動]ハイエナ,hyena,
[植]アヤメ,iris (flower),
[解]虹彩,iris;Iris;iris (anat.),
[地]地峡,isthmus,
[宗]イエス,Jesus,
[植]イグサ,rush (grassy plant);rush (grassy plant),
ケーブル,"cable, cord",
[化]カリウム,potassium,
[美]カメオ,cameo,
カースト,caste,
[化]塩素,chlorine,
トランク,"chest, coffer, suitcase, trunk",
[植]アブラナ,"colza, winter rape",
[商]勘定口座,account;account,
[動]カニ,crab,
[植]オランダガラシ,cress,
(客車の)車室,compartment,
[宗]俗人,"lay, secular, non-professional;non-professional, layman",
[宗]ラマ僧,lama,
槍,"lance, spear",
[理]レンズ,lens,
卿(英国貴族の称号),lord,
モルト(ビール用麦芽),Maltese;malt;Malta,
マニア,"addicted;addiction, mania, passion",
環境,"ambient;environment, medium",
[鳥]トビ,kite (bird),
[宗]ミトラ,miter (headdress),
[魚]タラ,"cod, codfish",
じゃ香,"musky, smelling of animal musk;musk",
ミイラ,mummy,
[化]ナフサ,crude oil,
黒人,Negro;Negro,
[宗]後光,"halo, nimbus",
基準,"normal, standard;normally;to standardize, norm;norm, standard",
[貨]オボロス,obolus (a Greek silver coin worth a sixth of a drachma),
[建]オジーブ,"ogee, ogive",
[史]バッカス祭,orgiastic;orgy,
[化]オゾン,ozone,
[貨]ペンス,penny,
[史]平民階級,"common people, plebs",
ひな壇,"podium, platform, stage; live;platform, podium",
ポルカ(舞踊),to polka;polka,
壮麗,"pompous, resplendent, showy, splendid;splendidly;to be resplendent;display, pomp, splendor",
[植]ニラネギ,leek,
[病]狂犬病,"frenzied, furious, raging, mad, rabid;rabies, frenzy, rage",
[単]連,ream (paper),
[数]ひし形,"argyle;rhomb, rhombus",
[貨]ルーブル,ruble (Russian unit of currency),
サーベル,"to hack, slash;saber",
[料]サゴ粉,sago,
貸借差引高,to balance (account);balance (account),
[軍]一斉射撃,salvo,
[宗]宗派,"sectarian;faction, sect",
[数]球,"spherical;ball, sphere",
図表,"schematic;to schematize;chart, diagram, outline, scheme, model, pattern",
学派,"school (of art, philosophy, thought, etc)",
メモ用紙,"filing card, slip",
[建]台座,"base, plinth, supporting base, pedestal",
[貨]スー,pay (military),
[魚]シタビラメ,sole (fish),
(細身の長くとがった)剣,"court sword, dress sword, dueling sword, epee, rapier, small sword",
シャー(ペルシャ王),shah,
[鉱]滑石,"talc, talcum",
[動]サナダムシ,tapeworm,
[史](ペルシャの)王冠,"papal crown, tiara",
[魚]テンチ,tench,
[美]トルソ,"torso, trunk (of body)",
乾杯,"to toast (speech during drink), offer a toast;toast (speech during drink)",
[修]比喩,"figure of speech, trope",
[遊]こま,spinning top,
[史](ツァーリの)勅命,ukase,
[史]槍騎兵,"uhlan, ulan",
[商]高利,usurious;usury,
"(芸術,精神活動の)情熱","lively, vivacious;lively, racily, vibrantly;verve, vivacity, zest",
[植]ニチニチソウ,periwinkle,
[植]ヤドリギ,mistletoe,
[遊]ホイスト,whist,
幻影,visionary;vision,
[軍]アルジェリア歩兵,Zouave,
深淵,"abysmal;abysmally;abyss, chasm, gulf, precipice, oblivion",
信奉者,"to adapt, fit;acolyte, adept, adherent, supporter, initiate, follower",
[文]接辞,"affixal;to attach, put up;affix",
[軍]砲架,(gun) carriage,
[服]ホック,"to clamp together, clasp;binding, clasp, hook, fastener, staple",
[植]アカシア,"acacia, wattle",
消費税,"to levy an excise tax;excise, excise duty, excise tax",
わきの下,"axillar, axillary;armpit, crotch (of a tree), underarm",
白子,Albin;albino,
アリバイ,alibi,
[印]改行字下げ,"paragraph break;to indent;paragraph (text), indentation",
アルコーブ(小部屋),"alcove, recess",
アンフォラ(つぼ),amphora;Aquarius,
アンギナ(口峡炎),"angina, quinsy",
苦悶,"distressed, oppressing;to feel distressed;agony, anguish, fear, distress, angst",
アンテナ,"antennal;aerial, antenna, feeler",
無感動,"apathetic;apathetically;apathy, nonchalance",
[天]遠地点,"apogean, apogeic;to be in apogee;apex, apogee, pinnacle, zenith",
[建]アーケード,archway,
古文書,"archive, record(s), file(s)",
[植]アルニカ,"arnica, leopard’s bane",
地図帳,"satin, satiny, satin-smooth;Atlas;atlas; (type of) satin",
運動選手,athletic;athletically;athlete,
航空,"aeronautical;to aviate, fly;aeronautics, aviation",
[詩]バラッド,"ballad, ballade",
バレー,balletic;ballet,
バラック,"barrack, barn, shack, shanty, shed",
男爵,baron’s;baron,
水盤,"basin, pool, reservoir",
[鉱]緑柱石,beryl,
聖書,biblical;biblical;Bible,
狂信者,"bigoted, fanatical;bigot, fanatic",
角帽,"beret, biretta",
[化]瀝青,"bituminous, bituminoid, bitumen;to cover or smear with bitumen;bitumen",
野営,"to bivouac, camp, make camp;bivouac",
割れ目,"to breach;breach, gap (software, programming) bug",
ブローチ,"brooch, safety pin",
[解]気管支,bronchial;bronchial tube,
ジプシー,"Gypsy, Romany;Gypsy, Romany",
[植]毒ゼリ,"water hemlock, cowbane",
暗号,"to cipher, encipher, encrypt, encode;cipher, code, secret code, secret writing",
討議,"to beat off, knock off, strike off, debate;debate",
学部長,"dean (college, etc.)",
ジレンマ,dilemma,
[神]ノアの洪水,"of a flood;deluge, flood",
長椅子,"couch, divan, ottoman",
[貨]ドル,dollar,
[貨]ドラクマ,drachma,
[史]デュカット(金貨),ducat,
勅令,"decree, edict",
[詩]牧歌,eclogue,
[病]湿疹,eczema,
[詩]哀歌,elegaic;elegy,
[文]省略,ellipse,
[文]母音省略,to elide;elision,
強調,"emphatic;emphatically;to accent, accentuate, emphasize, highlight;accent, emphasis",
[詩]叙事詩,"epic;epic, epic poem",
[楽]ファゴット,bassoon,
[宗]行者,fakir,
宿命,"fated, fateful, ill-fated, inevitable, ruinous;fatally;fatality, fate, ill fate",
[史]封土,"feudal;feud, fief",
辻馬車,"cab, carriage for hire, coach for hire, fiacre",
大失敗,"abortive;to abort, fail;abortion, failure, fiasco",
[劇]フィナーレ,"decider, playoff, finale",
[地]フィヨルド,"firth, fjord, inlet, loch",
フォーラム,"forum, newsgroup",
[美]フレスコ画,fresco,
大流行,"hit, best-selling;to be all the rage, be a hit;blockbuster, craze, hit, fad",
[史]ガレー(船),galley,
[馬]駆け足,galloping;to gallop;gallop,
[鳥]カケス,jay,
[動]ゴリラ,gorilla,
ハンモック,hammock,
ハーレム,harem,
[神]ハルピュイア,harpy (eagle),
プロペラ,"axially;helix, propeller",
[動]カタツムリ,"at sign, commercial at, @",
[植]ヒソップ,hyssop,
[楽]オーボエ,oboe,
[解]上腕骨,humerus,
固有言語,"idiomatic;idiomatically;idiom, tongue, language, vernacular",
[医]白痴,idiotic;idiotically;idiot,
[植]モチノキ,holly,
幻想,"misleading;to delude, mislead;illusion",
[化]インジゴ,,
[薬]ヤラッパ,,
[宗]ユダヤ教,,
[宗]カバラ,cabal;Cabbala,
[軍]士官候補生,cadet,
[宗]カリフ,caliph,
[軍]大砲,"canonical;cannon, big gun",
[単]カラット,carat,
カジノ,casino,
[化]キニーネ,quinine,
キルシュ(酒),"cherry brandy, kirsh",
下水管,"cesspit, cesspool, latrine, septic tank, sewer",
[動]モルモット,Guinea pig,
[虫]繭(まゆ),cocoon,
[病]疝痛(せんつう),"colic, gripes",
巨像,"colossal, huge;colossally;colossus",
[天]彗星,comet,
[動]サンゴ,coral;coral,
[解]角膜,cornea,
[植]花冠,corolla,
コサック,Cossack,
[虫]スズメバチ,hornet,
クレオール,Creole;Creole,
[宗]地下聖堂,"cryptic;crypt, underground cell, vault",
[劇]舞台裏,"flat (theater), slip, wing",
[植]クミン,cumin,
ふさ飾り,tassel,
[楽]五度音程,fifth,
[地]潟(かた),lagoon,
[化]硝石,lunar caustic,
[植]カラマツ,larch;larch,
[数]辺,"arm, side",
るり色,"sky blue, azure;azure, sky blue",
[宗]教皇特使,legate,
叙情詩,"lyrical;lyric, lyric poetry, lyrical poem",
[宗]聖母,Madonna,
[軍]陸軍少佐,major (rank),
[動]マンモス,mammoth;mammoth,
[解]髄,"medulla, pith, marrow",
[動]クラゲ,jellyfish;Medusa,
糖蜜,"golden syrup, molasses, treacle",
[植]メリッサ草,balm-mint,
(沼などの)毒気,miasma,
[植]ミモザ,"mimosa, sensitive plant",
[動]イガイ,mussel,
回教寺院,mosque,
動機,"to motivate;account, motive, reason, goal, purpose, incentive, motif, motivation, cause",
[化]ナトリウム,sodium,
[化]ニッケル,to nickel plate;nickel,
[植]スイレン,waterlily,
[鳥]コフクロウ,"little owl, screech owl",
遊牧民,"nomadic, wandering;to wander, be a nomad;nomad; nomenclature, denomination",
小説,"novelette, short story",
[宗]教皇特派大使,nuncio,
[化]酸化物,oxide,
[楽]オクターブ,"octave, octavo",
[鉱]シマメノウ,onyx,
光学,optical;optics,
[天]軌道,"eye socket, field, orbit",
[鳥]コウライウグイス,oriole,
大喝采,to applaud;ovation,
[建]仏塔,pagoda,
パネル,"to wainscot;board, panel, dashboard",
恐慌,frantic;frantically;to panic;panic,
書き判,"to initial;initials; flourish after signature, paraph",
[芸]パトス,"emphatic;bombast, expression, feeling, fervor, passion, pathos, rant, emphasis",
[機]ペダル,"pedal;to pedal;pedal, treadle",
小役人,"apparitor, beadle, usher, verger",
[植]シャクヤク,peony,
かつら,"hairpiece, wig",
ピグミー,"pigmy, of a pygmy;pigmy, pygmy",
海賊,"bootleg, pirated;pirate, sea robber, hacker",
[機]ピボット,"to pivot, revolve, turn, rotate;pivot",
[動]ポリプ,"polyp, polypus",
[商]保険契約,"policy, insurance policy",
ポマード,"pomade, pomatum, ointment",
[宗]小修道院長,prior (ecclesiastical title),
[理]プリズム,prism,
[宗]聖歌,psalm,
ロケット,"to skyrocket;flare, missile, rocket",
判じ絵,"puzzle, riddle",
[解]網膜,retina,
[史]修辞学教師,rhetorician,
[植]モクセイソウ,"mignonette, reseda (type of fragrant herbaceous plant)",
[植]ヒマ,castor oil plant,
[美]ロココ式,rococo;rococo,
[植]キイチゴ,"blackberry, blackberry bush, bramble",
慣例,"routine;routine, habit",
唾液,salivary;to salivate;saliva,
[宗]サタン,"Satanic;devil;Lucifer, Satan;Satan",
[服]サテン,satin,
[宗]セラフィム,seraph,
[理]サイフォン,siphon,
[植]カラシナ,"mustard;mustard plant, sinapis",
[宗]教会会議,synodal;synod,
[神]セイレーン,"mermaid, siren",
戦利頭皮,to scalp;scalp,
[楽]スケルツォ,scherzo,
(団体の)分裂,schismatic;to create a schism;schism,
[楽]ソナタ,sonata,
[詩]ソネット,to tingle;sonnet,
[病]けいれん,"jerky, spasmodic, spastic;spasmodically;spasm",
[生]精液,sperm,
憂鬱(病),"blues, depression, ill humor, low spirits, melancholy",
[農]刈株,stubble,
[詩]節,"couplet, stanza, strophe, verse",
[宗]スータン(黒い法衣),"cassock, soutane",
車道,highway,
[農]すき,spade,
[貨]ターレル,"taler, thaler",
[化]タンニン,tannin,
[遊]タロ,"taroc, tarocchi, tarock, tarok, tarot",
有神論,theistic;theism,
有神論者,theist,
寺院,temple (worship),
[楽]テノール,tenor;tenor,
[政]テロル,"terror, reign of terror",
ほくち,"tinder, punk, touchwood",
専制君主,"tyrannical;to tyrannize;despot, tyrant, oppressor;Tirana;tyrant",
[海]容量トン,"ton, shipping measure (about 2.83 cubic meters)",
トロフィー,trophy,
[商]トラスト,business trust,
[服]チュニック,tunic,
ユートピア,utopian;Utopia,
[鳥]タゲリ,lapwing,
留め金,"to clinch, staple;rivet, fastener, staple",
vipur,viper,
ウイスキー,"whisky, whiskey",
そよ風,zephyr;zephyr;Zephyrus,
[宗]降臨節,Adventual;advent;Advent,
[数]公理,axiomatic;axiom,
水槽,aquarium,
代数学,algebraic;algebraically;algebra,
錬金術,"alchemic, alchemical;alchemy",
野心,ambitious;ambitiously;to have the ambition to;ambition,
お守り,"amulet, charm, talisman",
[植]ルリハコベ,pimpernel,
無政府状態,"anarchic, anarchical, anarchist, chaotic;anarchy",
解剖学者,anatomist,
[魚]アンチョビー,(spiced) anchovy,
[植]アネモネ,anemonic;anemone,
[化]アニリン,aniline,
落ち着き,"unmoved;aplomb, self-assurance, nerve",
教訓談,"apologue, fable",
小低木,"bush, shrub, shrubbery",
古文書,"archive, archives, files, records",
陪席判事,"advisor, assessor",
無神論,atheistic;atheism,
無神論者,atheistic;atheist,
競売,at auction;to auction (off);auction,
バラスト,to ballast;ballast,
バルコニー,"balcony, verandah",
[化]バルサム,"balm, balsam, balmy, balsamic;to embalm;balm, balsam",
山賊,bandit,
未開人,barbaric;barbarically;barbarian,
門柵,"barrier, barricade",
電池,battery,
[織]バチスト,"batiste, cambric, lawn",
[鉱]玄武岩,"basaltic;basalt, whimstone",
美文学,"belles lettres, literature",
[商]貸借対照表,"to reconcile, balance;annual accounts, (annual) financial statement, balance sheet, statement of conditions, balance",
ビリヤード,"to play billiards;billiards, billiards table, pool, pool table",
双眼鏡,binoculars,
生物学者,biologist,
紋章,"to emblazon;blazon, coat of arms, heraldry, symbol",
封鎖,to blockade;blockade,
売春宿,"bordello, brothel",
[宗]バラモン,Brahmin,
[軍]旅団,brigade,
女性の私室,boudoir,
[服]ブルヌス,burnous,
[植]セロリ,celery,
[果]マルメロ,quince,
低気圧,cyclone,
[神]キュクロプス,cyclopean;Cyclops,
政令,"to decree;decree, edict",
急報,"to dispatch;dispatch, message",
専制君主,despotic;despotically;despot,
[病]糖尿病,diabetic;diabetes,
王冠型髪飾り,diadem,
[神]助祭,deacon,
免状,"to certify;certificate, degree, diploma",
[軍]師団,"division, military division",
[史]竜騎兵,dragoon,
[天]食,"ecliptic;to surpass, eclipse;eclipse",
過多,"excessive, inordinate, immoderate, too much;excessively;excess",
エクスタシー,"ecstatic;to be ecstatic;ecstasy, rapture, delight",
[数]方程式,equation;equation,
表徴,"emblem, suit (of cards), logo",
乳剤,emulsion,
[植]キクヂシャ,endive,
[劇]エピローグ,"epilog, epilogue",
[文]付加形容詞,epithet,
エピソード,"episodal, incidental;episode, occurrence, event",
噴火,"to erupt;eruption, rash",
護送隊,to escort;escort,
壇,"platform, stage",
礼儀,"code of conduct, etiquette, protocol, rules of behavior; label, tag",
[史]宦官,eunuch,
[解]食道,"esophagus, gullet",
要因,"agent, factor, steward",
[軍]密集方陣,phalanx,
[楽]ファンファーレ,"fanfare, flourish",
不死鳥,phoenix,
花綱,to festoon;festoon,
[宗]物神,fetish,
[文]語尾変化,"flexible;to inflect;flexion, inflexion",
[貨]フロリン,"floren, florin",
[印]判,"formatting;to format;format, size (of a book)",
[数]分数,"fractional;to crack, fractionate, split up;faction, fraction",
[軍]フリゲート艦,"frigate, frigate bird",
[植]ユキワリソウ,gallant;gallantly;snowdrop,
[解]神経節,ganglion,
[植]ヒトツバエニシダ,broom,
地質学者,geologist,
[植]ゼラニウム,geranium,
巨人,"gigantic, huge, giant;gigantically;giant",
(陶器の)うわ薬,to glaze;glaze,
glukoz,glucose,
[化]ブドウ糖,glucose,
ゴンドラ,gondola,
[鉱]黒鉛,graphite,
[貨]ギルダー,"guilder, gulden",
[海]銛,to harpoon;harpoon,
[史]アタマン(司令官),hetman,
[医]催眠,"hypnotic;hypnotically;hypnosis, hypnotic trance",
香(こう),to burn incense;incense,
索引,indexed;to index;index,
[病]炎症,inflamed;to be inflamed;inflammation,
[動]ジャガー,jaguar,
[宗]イエズス会士,Jesuit,
[服]モーニングコート,jacket,
死体,"cadaverous;cadaver, corpse",
[楽]カデンツァ,cadence,
[機]口径,"to calibrate;bore (of a gun), caliber, calibration",
[植]ツバキ,camelia,
[楽]カンタータ,cantata,
(フランスの)郡,"Cantonese;canton, county (USA)",
[化]炭素,carbon;carbon,
監房,"jail cell, prison",
(身を立てる道としての)職業,career,
(二輪無蓋)軽馬車,"dog cart, trap",
[宗]法座,"cathedral, professorial chair or platform, pulpit, lecturer’s desk, professorship",
[商]保証金,"under bond, on bail;to (post) bail;bail",
[軍]兵営,"barracks, soldiers’ quarters",
帽章,"bow, cockade",
[化]コロジオン,collodion,
植民地,"colonial;to colonize;colony, settlement",
[海]羅針盤,compass,
[鳥]コンドル,condor,
コニャック酒,"brandy, cognac",
合唱隊長,"chorus leader, coryphaeus",
[楽]コルネット,cornet,
[史]私掠船,"corsair, privateer",
[服]コルセット,corset,
[軍]コルベット,corvette,
[料]カツレツ,"chop, cutlet",
[印]イタリック,"italic (font, writing);cursive, italic",
[植]レタス,"lettuce, milt, roe",
[植]ラベンダ,lavender,
宝くじ,"lottery, raffle, sweepstakes",
つりランプ,hanging lamp in church,
金言,"maxim, principle",
[病]マラリア,malaria,
[病]衰弱,"emaciation, marasmus, stagnation",
侯爵,marquis,
[宗]殉教者,martyr,
マッサージ,to massage;massage,
[楽]マズルカ,mazurka,
霊媒,medium (spiritualism),
[楽]旋律,"melodic, melodious, tuneful;melody, tune",
(青年の)良き指導者,advisory;mentor,
[商]市場,"market, sales activity",
[果]西洋カリン,medlar,
大気現象,"atmospheric phenomenon, meteor, shooting star",
韻律学,metrical;metric,
[生]微生物,"germ, microbe",
奇跡,miraculous;miraculously;miracle,
無数,myriad,
[動]軟体動物,mollusk,
君主,monarch,
[化]モルヒネ,"morphia, morphine",
モザイク,"mosaic, mosaic work",
[軍]弾薬,"munition, ammunition",
[神]ネクタル(酒),nectar,
[植]ラン,orchid,
[植]パチョリ,patchouli,
パロディ,"to parody;burlesque, parody",
[動]ヒヒ,baboon,
学者ぶる人,pedantic;to be pedantic;pedant,
[化]ペプシン,pepsin,
爆竹,"detonator, firecracker, petard",
[貨]ピアストル,piaster,
[植]めしべ,pestle,
[病]痛風,gout,
[軍]平底舟,pontoon,
正面玄関,portal,
[建]ポーチコ,"porch, portico",
[宗]高位聖職者,prelate,
[楽]前奏曲,"overture, prelude",
前提,"to assume, premise, take for granted, presuppose;assumption, premise, premiss, precondition",
[宗]冒涜者,"profane;to defile, desecrate, profane;layman",
[美]横顔,"to profile;profile, side face, silhouette",
[劇]プロローグ,"prolog, prologue",
[料]プディング,pudding,
見台,"desk, lectern, school desk",
[病]膿疱,pustule,
[植]ダイオウ,rhubarb;rhubarb,
[政]摂政,regent,
学長,"chancellor, rector (school)",
[美]浮彫り,"embossment, relief (raised out)",
[化]レトルト,retort (chemical vessel),
[楽]ロマンス,"romance (music, song)",
[建]ロタンダ(円形建物),rotunda,
[服]サンダル,sandal,
[植]ビャクダン,sandalwood,
[服]サロン(腰布),sarong,
[史](古代ペルシャの)太守,satrap,
[数]扇形,"sectoral;industry, sector",
[楽]七重奏,septet,
(トルコの)宮殿,seraglio,
[魚](ロシア産)チョウザメ,starry sturgeon,
スフィンクス,"mysterious, sphnix-like;sphinx",
シルエット,"outline, silhouette",
象徴,"symbolic;symbolically;to be a symbol of, symbolize;symbol, token, lexeme, badge",
[医]失神,"syncopation, syncope",
[化]合成,synthetic;to synthesize;synthesis,
[解]骨格,skeletal;skeleton,
[史]ソフィスト,sophist,
[理]スペクトル,spectrum,
螺旋,spiral;to spiral;spiral,
[詩]長長格,spondee,
[劇]プロンプター,to prompt (theater);prompter,
[史]サルタン,sultan,
[海]ランチ,"longboat, sloop, launch (boat)",
[病]下疳(げかん),"canker, chancre, venereal ulcer",
[遊]字謎,charade,
[植]イチイ,yew (tree),
[軍]戦術,"tactical;tactically;tactic, tactics",
[宗]タルムード,Talmud,
[楽]タムタム,to drum;tamtam,
"タンデム車(馬車,自転車)",tandem bicycle,
[料]タピオカ,tapioca,
神学者,theologian,
[数]定理,theorem,
[医]療法,therapy,
[詩]三行詩,trio,
[虫]シロアリ,termite,
[宗]剃髪,to tonsure;tonsure,
[軍]魚雷,to torpedo;torpedo,
[数]台形,"trapeze, trapezium, trapezoid",
貢ぎ物,to pay tribute;tribute,
[史]凱旋,triumphal;triumphantly;to triumph;triumph,
[機]タービン,turbine,
[楽]ユニゾン,unison,
大暴風,"hurricane;to rage like a hurricane;hurricane, tempest",
吸血鬼,vampire,
[建]ベランダ,"porch, veranda",
ベルモット(酒),"bitters, vermouth",
[印]装飾カット,"decorative design, decorative symbol, text illustration, vignette, dingbat",
ジグザグ,zigzag;to zigzag;zigzag,
[天]黄道帯,zodiacal;zodiac,
[軍]海軍大将,"of an admiral, of an admiralty;admiral",
隕石,"aerolitic;meteoric stone, meteorite, aerolite",
警句,aphoristic;aphoristically;aphorism,
農学者,"agriculturist, agronomist",
曲芸師,acrobatic;acrobatically;acrobat,
水彩画,"aquarelle, watercolor painting",
たとえ話,allegoric;allegorically;allegory,
錬金術,"alchemic, alchemical;alchemy",
暦,almanac,
アンブロシア(神の食物),"Ambrosian, ambrosial;ambrosia",
[鉱]紫水晶,"amethyst, amethystine;amethyst",
大赦,"to amnesty, pardon;amnesty, act of grace",
アナグラム,anagram,
類推,"analogical, analogous;analogy",
[詩]短短長格,"anapestic, anapaestic;anapest, antidactylus",
解剖学,anatomical;anatomically;anatomy,
[植]アンゼリカ,angelica;Angelica,
変則,"deviating, divergent;abnormity, anomaly",
[動]カモシカ,antelope,
対蹠地,antipodal;antipode(s),
アンチテーゼ,"antithetical, antithetic;antithesis",
神格化,"to apotheosize, deify;apotheosis",
[文]同格,"to appose, juxtapose;apposition",
アラベスク,arabesque;arabesque,
[文]古語,archaism,
[詩]母音押韻,"assonant;to make assonant;alliteration, assonance",
隔世遺伝,"atavistic;atavism, throw-back",
属性,"to attribute;property, attribute",
[宗]後光,"aura, aureole, halo",
銀行家,banker,
バリケード,to barricade;barricade,
[楽]バリトン,baritone;baritone,
庶子,bastard;bastard,
[史]バジリカ,"basilic, basilican;basilica",
伝記作家,biographer,
生物学,biological;biologically;biology,
[医]柳葉刀,"lancet, surgeon’s knife",
大言壮語,"showy, bombastic;bombast",
植物学,botanical;to botanize;botany,
[化]セルローズ,cellulose,
製陶,"ceramic;ceramics, pottery",
円筒,"cylindrical;cylinder, roller, stack, cylindrical surface",
貯水池,"cistern, reservoir, tank",
砦,citadel,
[建]垂木,"chevron, rafter, support beam",
煽動政治家,demagogue,
[医]診断,"diagnostic;diagnostically;to diagnose;diagnosis, diagnostics",
方言,dialect,
[数]直径,diameter,
[病]ジフテリア,diphtheria,
[文]二重母音,diphthong,
力学,"dynamic;dynamically, on the fly;dynamics",
ダイナマイト,dynamite,
[史]歴代王朝,dynastic;dynasty,
学説,doctrinal;doctrine,
急行列車,"express;to express;express (train, messenger), special delivery",
[薬]エリキシル,elixir,
(カ)台下(称号),eminence,
[生]表皮,epidermis,
[宗]主顕節,"Epiphany, Twelfth-night",
碑銘,"epigraph, inscription",
警句,epigram,
博学,"scholarly;erudition, scholarship",
美学,aesthetic;aesthetically;aesthetics,
語源学者,,
病原学者,aetiologist,
進化,"evolutionary;to evolve;development, evolution",
薬学,"pharmaceutics, pharmacy (science)",
文献学者,philologist,
哲学者,philosophical;philosophically;to philosophize;philosopher,
音声学,phonetic;phonetically;phonetics,
[建]ペディメント,pediment,
[病]壊疽,to mortify;gangrene,
[植]クチナシ,gardenia,
[植]リンドウ,gentian,
測地学,geodesy,
地理学者,geographer,
地質学,geological;geologically;geology,
幾何学者,"geometer moths, Geometra, geometer, geometrician",
[文]動名詞,gerund,
[史]ギロチン,to guillotine;guillotine,
体操教師,to exercise;gymnast,
ギムナジウム(高等中学校),"grammar school, high school, secondary school, middle school",
県,(administrative) province,
[植]ヒアシンス,hyacinth,
[法]抵当権,to mortgage;mortgage,
仮説,hypothetical;hypothetically;to hypothesize;hypothesis,
[病]ヒステリー,"hysterical;hysterically;excitement, hysteria, hysterics",
[文]同音異義語,homonym,
外科医,surgical;surgeon,
ユダヤ教,Judaism,
通語,"jargon, lingua franca, pidgin",
[化]甘汞,calomel,
[鳥]ベニヒワ,linnet,
食人種,cannibal,
[宗]教会参事会員,"prebendary, canon",
[軍]伍長,corporal,
[料]カルメラ,caramel,
隊商,caravan,
[建]カルトゥーシュ,"cartouche, scroll",
[宗]カトリック教徒,Catholic;Catholic,
[軍]砲郭,casemate,
陰謀,"to plot, scheme;conspiracy, plot, intrigue, scheme",
[法]払い下げ,"to concede, franchise, license;concession, franchise",
接触,to contact;contact,
(婦人服の)胴部,"bodice, body, corsage",
[化]クレオソート,creosote,
規準,"criterion, rule, touchstone, measure",
[楽]カドリール,quadrille,
[史]出納官,"quaestor, questore",
[病]昏睡,"apathy, drowsiness, inertness, lethargy, stupor, torpidity",
[宗]礼拝式,liturgical;liturgy,
[数]ひし形,"lozenge, rhombus",
[動]ミミズ,earthworm,
[植]マホガニ,mahogany,
[陶]マジョリカ焼き,majolica,
[建]マカダム,to macadamize;macadam,
[菓]マカロン,macaroon,
[鉱]孔雀石,malachite,
[建]屋根裏部屋,"attic, garret",
[印]余白,marginal;margin,
闘牛士,matador,
力学,mechanical;mechanics,力学；机械学
[魚]メルラン,whiting,
隠喩,figurative;figuratively;metaphor,
[建]ミナレット,minaret,
[果]ミラベル,mirabelle,
[化]分子,molecular;molecule,
君主政治,monarchy,
[劇]独白,"to make a monologue;monologue, soliloquy",
[経]独占,monopoly,
[化]ニコチン,nicotine,
[史]オベリスク,obelisk,
[植]セイヨウキョウチクトウ,oleander,
[政]少数独裁者,oligarch,
乗合馬車,omnibus,
[植]イガマメ,sainfoin,
[文]願望法,optative,
[医]患者,patient,
[動]イセエビ,"crayfish, spiny lobster, rock lobster, sea crayfish",
[政](非難攻撃の)パンフレット,"pamphlet, lampoon, satire",
全景,"panoramic;to pan;panorama, view",
[植]パピルス,papyrus,
[数]放物線,"parable, parabola",
[化]パラフィン,paraffin;paraffin,
風刺文,"satirical, spoof;satirically;to lampoon, satirize, spoof;lampoon, satire",
[美]パステル,"crayon, pastel",
病理学者,pathologist,
[史]貴族,patrician,
愛国者,patriotic;patriot,
教育者,"pedagogical;pedagogue, teacher",
[服]ケープ,"cape, pelerine, tippet",
下宿屋,"boarding house, boarding school",
[哲]知覚,"discerning;to discern, find, notice, perceive;perception",
[建]柱形,pilaster,
ピラミッド,pyramid-shaped;pyramid,
盗作,to plagiarize;plagiarism,
[植]オオバコ,"plaintain, plantago",
(誌上の)論争,"polemical, controversial;to engage in a controversy;controversy, polemic, dispute",
知事,"commissioner, prefect",
[宗]行列,processial;to go in procession;procession,
予想,"to forecast, predict;forecast, prognosis, prediction",
[詩]作詩法,prosody,
[史]清教徒,puritan;puritan,
修辞学,"rhetorical;oratory, rhetoric",
[法]検察官,"to audit;auditor, government inspector, inspector general",
[料]サモワール,samovar,
辛辣な皮肉,"sarcastic, sardonic;sarcastically;sarcasm",
[数]線分,"to segment;segment, slice",
[生]分泌物,to secrete;secretion,
[鉄](腕木式)信号機,"semaphore, signal",
[楽]セレナーデ,serenade,
[病]梅毒,syphilis,
[数]対称,"symmetric, symmetrical;symmetry",
[楽]交響曲,symphonic;symphony,
[医]症状,symptom,
[宗]ユダヤ教会,synagogue,
[史](古代ユダヤの)法廷,Sanhedrim,
[文]同義語,synonymous;synonym,
[文]構文論,syntactic;syntax,
スキャンダル,"offensive;to scandalize;scandal, shocking occurrence",
細心,"accurate, scrupulous, conscientious;conscientiousness, scrupulousness",
[化]ステアリン,stearin,
暗示,to suggest;the power of suggestion,
[貨]シリング,shilling,
(背のない)腰掛,stool,
[数]正接,tangent,
神権主義者,theocrat,
神学,theological;theology,
[楽]トロンボーン,trombone,
[法]最後通告,ultimate;ultimately;ultimatum,
[楽]序曲,overture (music),
[芸]異文,"variable;different form, variable, variant",
[化]ワセリン,Vaseline,
